Date	Time	50mWS	50mSD	30mWS	30mSD	10mWS	10mSD	50mDIR	30mDIR	Temp																																			
061314	1440	1.3	0.6	1.3	0.5	0.5	0.4	237.6	229.5	32.3	 																																		
061314	1450	0.8	0.6	1.0	0.5	0.4	0.3	242.6	233.2	32.1	 																																		
061314	1500	0.5	0.4	0.8	0.5	0.4	0.1	244.1	233.2	31.8	 																																		
061314	1510	0.3	0.0	0.3	0.0	0.3	0.0	244.1	233.2	31.7	 																																		
061314	1520	0.3	0.0	0.3	0.0	0.3	0.0	244.1	233.2	31.5	 																																		
061314	1530	0.3	0.0	0.3	0.0	0.3	0.0	244.1	233.2	31.3	 																																		
061314	1540	0.3	0.0	0.3	0.0	0.3	0.0	244.1	233.2	31.3	 																																		
061314	1550	1.1	0.9	1.0	0.8	0.4	0.2	187.0	198.0	31.3	 																																		
061314	1600	1.9	0.6	1.4	0.8	0.4	0.2	124.2	158.5	30.9	 																																		
061314	1610	0.4	0.2	0.3	0.1	0.3	0.0	125.1	159.3	30.8	 																																		
061314	1620	1.2	1.0	1.4	0.9	0.9	0.8	75.7	114.8	30.6	 																																		
061314	1630	1.8	0.5	1.8	0.4	0.5	0.3	44.8	55.6	30.4	 																																		
061314	1640	1.7	0.6	1.6	0.6	0.5	0.4	50.2	58.1	30.3	 																																		
061314	1650	4.2	1.0	3.8	1.0	2.3	1.2	36.3	44.8	30.1	 																																		
061314	1700	4.7	0.7	4.2	0.8	2.8	1.0	53.7	65.2	29.8	 																																		
061314	1710	2.3	1.8	2.5	1.5	1.8	1.4	74.6	89.0	28.9	 																																		
061314	1720	2.5	1.2	2.4	1.1	1.4	1.1	349.9	8.1	27.7	 																																		
061314	1730	1.8	1.0	1.9	1.0	0.8	0.8	326.4	356.6	26.8	 																																		
061314	1740	7.3	2.6	7.0	2.5	6.1	2.6	246.2	256.4	26.7	 																																		
061314	1750	7.1	0.9	6.9	0.9	6.1	1.0	239.6	249.1	25.8	 																																		
061314	1800	8.3	0.6	7.5	0.8	4.7	2.1	229.0	238.9	25.7	 																																		
061314	1810	5.7	1.4	5.2	1.4	2.3	1.2	210.0	217.4	25.5	 																																		
061314	1820	2.9	1.0	2.4	1.3	1.2	1.3	176.0	191.5	24.9	 																																		
061314	1830	0.8	0.7	1.0	0.7	0.3	0.0	166.3	179.2	24.5	 																																		
061314	1840	1.9	0.3	2.4	0.3	1.1	0.7	81.5	101.9	24.4	 																																		
061314	1850	1.5	0.3	1.4	0.6	0.3	0.0	103.8	108.4	24.8	 																																		
061314	1900	1.8	0.3	1.2	0.5	0.3	0.0	107.2	111.5	25.2	 																																		
061314	1910	2.1	0.6	1.5	1.2	0.7	0.6	86.1	95.4	25.2	 																																		
061314	1920	3.9	0.4	3.7	0.4	2.2	0.7	45.7	52.6	25.3	 																																		
061314	1930	3.2	0.5	2.9	0.6	1.2	0.9	53.5	61.4	25.3	 																																		
061314	1940	2.6	0.6	1.9	0.6	0.4	0.2	65.6	67.8	25.4	 																																		
061314	1950	1.4	0.8	1.1	0.8	0.4	0.2	72.3	70.0	25.5	 																																		
061314	2000	2.7	0.4	2.1	0.6	0.9	0.7	73.3	81.1	25.6	 																																		
061314	2010	2.8	0.5	2.4	0.5	1.2	0.8	66.2	81.7	25.4	 																																		
061314	2020	3.6	0.5	3.1	0.5	1.6	0.8	59.8	69.1	25.5	 																																		
061314	2030	2.8	0.8	2.2	0.8	0.7	0.6	57.7	66.7	25.6	 																																		
061314	2040	2.0	0.5	0.9	0.6	0.3	0.0	43.7	67.5	25.7	 																																		
061314	2050	2.1	0.7	1.3	0.7	0.3	0.0	33.7	53.3	25.8	 																																		
061314	2100	1.4	0.7	0.7	0.5	0.3	0.0	30.3	49.0	25.9	 																																		
061314	2110	1.8	0.6	1.0	0.6	0.3	0.0	42.8	50.6	26.0	 																																		
061314	2120	2.4	0.5	1.7	0.5	0.4	0.2	49.9	58.9	26.1	 																																		
061314	2130	3.0	0.8	2.3	1.0	1.0	0.8	59.3	70.6	26.0	 																																		
061314	2140	3.1	0.5	2.8	0.5	1.6	0.8	71.3	83.4	25.8	 																																		
061314	2150	3.0	0.5	2.3	0.5	1.0	0.7	89.0	98.3	25.9	 																																		
061314	2200	2.6	0.4	2.0	0.5	1.0	0.7	80.5	91.5	26.0	 																																		
061314	2210	2.6	0.4	2.2	0.4	1.4	0.6	83.7	94.4	26.1	 																																		
061314	2220	1.7	0.6	1.1	0.7	0.5	0.3	83.1	98.4	26.2	 																																		
061314	2230	1.1	0.6	0.7	0.5	0.3	0.0	80.5	98.8	26.3	 																																		
061314	2240	0.9	0.6	0.5	0.3	0.3	0.0	81.0	98.9	26.4	 																																		
061314	2250	0.4	0.2	0.3	0.0	0.3	0.0	76.8	98.3	26.4	 																																		
061314	2300	0.6	0.5	0.4	0.4	0.3	0.0	82.5	98.5	26.4	 																																		
061314	2310	0.7	0.6	0.5	0.4	0.3	0.0	88.5	99.5	26.3	 																																		
061314	2320	0.3	0.0	0.3	0.0	0.3	0.0	88.9	99.5	26.4	 																																		
061314	2330	0.3	0.0	0.3	0.0	0.3	0.0	88.9	99.5	26.4	 																																		
061314	2340	0.3	0.0	0.3	0.0	0.3	0.0	88.9	99.5	26.4	 																																		
061314	2350	0.4	0.2	0.4	0.2	0.3	0.0	88.9	99.5	26.5	 																																		
061414	0000	1.0	0.4	0.7	0.4	0.3	0.1	88.5	99.4	26.4	 																																		
061414	0010	2.0	0.4	1.7	0.3	0.7	0.4	84.7	94.2	26.5	 																																		
061414	0020	2.6	0.3	2.2	0.3	0.6	0.5	81.8	91.4	26.5	 																																		
061414	0030	1.9	0.5	1.6	0.6	0.6	0.5	79.4	90.9	26.5	 																																		
061414	0040	0.9	0.6	0.8	0.5	0.3	0.0	49.8	89.9	26.5	 																																		
061414	0050	0.6	0.4	0.3	0.1	0.3	0.0	23.7	89.7	26.5	 																																		
061414	0100	1.5	0.4	0.8	0.5	0.3	0.0	63.5	89.7	26.4	 																																		
061414	0110	0.4	0.3	0.4	0.2	0.3	0.0	77.7	89.9	26.5	 																																		
061414	0120	0.5	0.4	0.3	0.1	0.3	0.0	82.3	89.9	26.5	 																																		
061414	0130	1.0	0.6	0.9	0.6	0.4	0.2	47.0	89.8	26.5	 																																		
061414	0140	2.1	0.3	1.6	0.7	0.6	0.5	55.9	68.7	26.5	 																																		
061414	0150	2.2	0.5	2.0	0.5	0.6	0.4	70.9	79.4	26.5	 																																		
061414	0200	1.7	0.4	1.3	0.6	0.3	0.0	54.4	64.6	26.5	 																																		
061414	0210	1.6	0.7	1.1	0.8	0.4	0.3	38.0	53.7	26.5	 																																		
061414	0220	1.6	0.7	1.3	0.8	0.4	0.3	38.6	48.9	26.5	 																																		
061414	0230	1.7	0.7	1.2	0.7	0.3	0.1	17.4	32.9	26.5	 																																		
061414	0240	2.4	0.5	1.7	0.8	0.6	0.5	341.1	347.9	26.5	 																																		
061414	0250	2.4	0.7	2.0	0.7	0.8	0.6	350.3	354.6	26.5	 																																		
061414	0300	2.1	0.4	1.6	0.5	0.5	0.4	345.1	354.8	26.5	 																																		
061414	0310	2.2	0.5	1.6	0.5	0.4	0.2	20.2	6.3	26.4	 																																		
061414	0320	3.1	0.5	2.7	0.5	1.1	0.8	14.6	23.2	26.4	 																																		
061414	0330	3.4	0.5	2.9	0.6	1.3	0.8	24.2	37.1	26.4	 																																		
061414	0340	3.1	0.4	2.4	0.6	1.0	0.8	27.9	38.4	26.4	 																																		
061414	0350	2.2	0.5	1.4	0.7	0.4	0.3	47.4	60.2	26.4	 																																		
061414	0400	2.0	0.4	1.2	0.6	0.4	0.3	27.6	42.4	26.5	 																																		
061414	0410	1.3	0.6	0.7	0.6	0.4	0.2	43.3	43.1	26.6	 																																		
061414	0420	3.3	0.4	2.7	0.5	1.4	0.7	45.3	58.6	26.6	 																																		
061414	0430	2.8	0.6	2.5	0.7	1.3	0.9	56.0	65.4	26.6	 																																		
061414	0440	3.3	0.5	2.7	0.6	1.5	0.9	69.0	81.6	26.7	 																																		
061414	0450	4.0	0.5	3.6	0.5	2.6	0.8	70.6	81.1	26.8	 																																		
061414	0500	3.5	0.4	3.2	0.5	2.3	0.7	65.8	76.8	26.9	 																																		
061414	0510	3.1	0.5	2.8	0.5	1.7	0.8	71.5	82.2	27.0	 																																		
061414	0520	3.3	0.6	2.9	0.6	2.0	1.0	80.2	93.3	27.2	 																																		
061414	0530	3.1	0.7	2.8	0.7	1.7	0.8	81.3	93.4	27.3	 																																		
061414	0540	3.3	0.4	3.2	0.4	2.1	0.6	80.8	95.6	27.6	 																																		
061414	0550	3.5	0.5	3.2	0.5	2.4	0.6	76.5	88.1	27.7	 																																		
061414	0600	2.8	0.4	2.8	0.5	1.7	0.9	84.5	98.1	27.9	 																																		
061414	0610	3.6	0.7	3.4	0.7	2.2	0.9	76.5	87.2	28.0	 																																		
061414	0620	2.4	0.5	2.3	0.4	1.3	0.7	67.6	82.6	28.1	 																																		
061414	0630	2.5	0.5	2.2	0.6	0.8	0.7	77.3	87.5	28.3	 																																		
061414	0640	2.4	0.7	2.4	0.7	1.2	0.8	89.7	102.5	28.6	 																																		
061414	0650	2.7	0.6	2.7	0.6	1.6	0.8	90.2	105.1	28.8	 																																		
061414	0700	2.5	0.5	2.6	0.6	1.3	0.9	79.6	90.6	28.9	 																																		
061414	0710	2.6	0.6	2.5	0.6	1.5	0.9	72.8	79.0	29.2	 																																		
061414	0720	2.6	0.4	2.5	0.5	1.3	0.8	76.2	84.1	29.2	 																																		
061414	0730	2.4	0.5	2.4	0.5	1.3	0.9	83.6	93.9	29.3	 																																		
061414	0740	1.7	0.6	1.4	0.7	0.5	0.5	95.1	106.8	29.4	 																																		
061414	0750	1.7	0.6	1.5	0.7	0.8	0.7	85.2	91.4	29.8	 																																		
061414	0800	2.3	0.6	2.0	0.7	1.1	0.7	101.6	113.4	29.8	 																																		
061414	0810	2.2	0.5	1.9	0.6	1.1	0.8	102.1	114.8	30.2	 																																		
061414	0820	1.9	0.6	1.5	0.7	0.6	0.5	96.8	108.7	30.5	 																																		
061414	0830	1.2	0.7	0.9	0.6	0.3	0.1	131.0	135.0	30.7	 																																		
061414	0840	0.9	0.7	0.7	0.6	0.3	0.0	124.3	144.2	31.0	 																																		
061414	0850	1.8	0.7	1.0	0.8	0.7	0.7	137.7	147.3	31.5	 																																		
061414	0900	1.6	0.7	1.1	0.8	0.8	0.7	136.1	146.3	31.5	 																																		
061414	0910	1.3	0.6	0.9	0.7	0.7	0.5	159.7	164.1	31.6	 																																		
061414	0920	1.8	0.6	1.0	0.7	0.7	0.6	150.5	175.9	31.7	 																																		
061414	0930	1.5	0.5	0.9	0.6	0.6	0.5	182.3	185.0	31.7	 																																		
061414	0940	1.9	0.7	1.3	0.8	0.9	0.7	170.8	179.8	32.0	 																																		
061414	0950	1.2	0.7	0.8	0.6	0.6	0.5	167.6	178.5	32.0	 																																		
061414	1000	1.6	0.7	1.5	0.7	1.1	0.7	157.3	172.3	32.0	 																																		
061414	1010	1.6	0.9	1.2	0.8	0.9	0.8	156.8	173.5	31.8	 																																		
061414	1020	1.9	0.6	1.4	0.6	1.0	0.7	178.9	189.7	31.9	 																																		
061414	1030	0.9	0.6	0.5	0.4	0.5	0.4	184.0	187.2	31.9	 																																		
061414	1040	1.8	0.6	1.4	0.9	0.8	0.7	157.1	166.4	32.3	 																																		
061414	1050	1.6	0.6	1.1	0.7	0.5	0.4	187.4	194.1	32.5	 																																		
061414	1100	1.7	0.6	1.4	0.7	0.9	0.6	230.3	231.8	32.5	 																																		
061414	1110	2.4	0.4	2.1	0.5	1.2	0.7	218.2	225.8	32.4	 																																		
061414	1120	1.6	0.8	1.1	0.8	0.5	0.4	226.1	240.1	32.4	 																																		
061414	1130	2.4	0.5	2.0	0.8	1.0	0.8	220.8	233.6	32.6	 																																		
061414	1140	2.4	0.7	1.8	0.9	1.5	0.9	222.4	233.0	32.4	 																																		
061414	1150	2.9	0.5	2.4	0.6	1.1	0.9	223.4	231.9	32.6	 																																		
061414	1200	2.6	0.4	2.0	0.6	0.8	0.6	226.7	232.8	32.5	 																																		
061414	1210	2.0	0.6	1.5	0.8	0.6	0.6	224.0	230.9	32.5	 																																		
061414	1220	1.7	0.8	1.3	0.9	0.5	0.4	221.4	228.8	32.9	 																																		
061414	1230	1.7	0.6	1.2	0.7	0.8	0.6	236.2	251.0	32.8	 																																		
061414	1240	1.9	0.7	1.5	0.8	0.7	0.7	264.8	272.0	32.7	 																																		
061414	1250	1.6	0.8	1.3	0.8	0.5	0.5	250.8	268.8	32.7	 																																		
061414	1300	1.5	0.5	1.2	0.6	0.6	0.5	251.5	268.3	32.6	 																																		
061414	1310	2.2	0.6	2.0	0.6	0.9	0.7	260.2	279.5	32.5	 																																		
061414	1320	1.7	0.9	1.5	0.9	1.0	0.8	287.5	287.3	32.6	 																																		
061414	1330	1.5	0.4	1.3	0.5	0.4	0.2	278.3	288.1	32.6	 																																		
061414	1340	2.3	0.5	1.9	0.6	0.8	0.6	320.6	333.8	32.5	 																																		
061414	1350	1.2	0.6	0.7	0.5	0.3	0.1	329.4	347.1	32.5	 																																		
061414	1400	1.6	0.5	1.4	0.5	0.5	0.4	338.8	347.8	32.5	 																																		
061414	1410	1.8	0.3	1.2	0.5	0.4	0.2	340.9	349.2	32.3	 																																		
061414	1420	1.8	0.4	1.0	0.6	0.3	0.0	357.2	349.9	32.3	 																																		
061414	1430	1.7	0.3	1.2	0.5	0.4	0.3	360.0	350.1	32.1	 																																		
061414	1440	1.0	0.6	0.7	0.5	0.3	0.0	357.0	350.1	32.0	 																																		
061414	1450	0.6	0.5	0.5	0.4	0.3	0.0	359.1	350.1	31.7	 																																		
061414	1500	1.6	0.3	1.3	0.4	0.3	0.0	16.8	350.1	31.4	 																																		
061414	1510	1.8	0.3	1.6	0.4	0.4	0.1	26.1	350.2	31.2	 																																		
061414	1520	2.7	0.6	2.5	0.6	1.4	1.0	46.1	52.5	31.0	 																																		
061414	1530	3.6	0.5	3.4	0.6	2.2	0.8	48.0	59.6	30.5	 																																		
061414	1540	3.7	0.4	3.4	0.4	2.1	0.6	51.6	62.2	30.4	 																																		
061414	1550	3.2	0.5	2.7	0.5	1.0	0.7	46.9	56.7	30.2	 																																		
061414	1600	3.7	0.4	3.3	0.4	1.7	0.7	49.3	59.1	30.2	 																																		
061414	1610	4.0	0.4	3.3	0.6	1.6	0.8	56.4	66.2	30.1	 																																		
061414	1620	3.8	0.6	3.4	0.6	2.0	0.8	62.7	72.2	30.0	 																																		
061414	1630	3.8	0.5	3.2	0.7	1.8	1.0	67.9	76.2	30.0	 																																		
061414	1640	3.4	0.6	3.1	0.7	1.4	0.9	65.3	75.0	29.9	 																																		
061414	1650	3.6	0.4	3.4	0.4	2.1	0.7	73.0	81.1	29.8	 																																		
061414	1700	3.8	0.5	3.6	0.5	2.4	0.9	73.7	83.6	29.7	 																																		
061414	1710	3.7	0.6	3.5	0.6	2.1	0.8	65.1	74.2	29.5	 																																		
061414	1720	4.8	0.7	4.3	0.8	2.8	0.9	69.5	80.7	29.3	 																																		
061414	1730	5.5	0.8	5.2	0.8	3.8	0.9	88.4	97.7	29.2	 																																		
061414	1740	4.9	0.7	4.5	0.8	2.8	1.0	96.4	107.2	29.1	 																																		
061414	1750	6.1	0.6	5.2	0.8	2.8	1.0	109.6	120.6	28.9	 																																		
061414	1800	5.6	0.7	5.0	0.7	3.6	0.9	89.2	98.8	28.7	 																																		
061414	1810	5.6	0.7	5.0	0.7	3.7	0.8	81.7	91.3	28.7	 																																		
061414	1820	4.8	0.6	4.6	0.6	3.2	0.8	85.6	95.5	28.6	 																																		
061414	1830	3.9	0.9	3.4	0.7	2.2	0.9	86.5	97.5	28.5	 																																		
061414	1840	3.9	3.0	3.8	2.9	2.9	2.9	148.9	159.2	28.5	 																																		
061414	1850	8.6	1.5	8.4	1.4	7.5	1.4	260.2	269.4	27.4	 																																		
061414	1900	7.4	1.2	6.8	1.0	5.9	1.1	255.2	265.3	25.9	 																																		
061414	1910	5.2	1.6	4.3	1.9	3.0	2.2	271.8	282.0	25.1	 																																		
061414	1920	2.3	0.7	1.9	0.9	1.0	0.9	341.7	7.0	25.0	 																																		
061414	1930	3.9	0.5	3.8	0.5	2.8	0.6	66.6	81.3	25.1	 																																		
061414	1940	5.8	0.6	5.3	0.5	3.8	0.8	76.9	89.4	25.1	 																																		
061414	1950	5.4	0.9	4.9	0.9	3.5	1.2	82.3	89.9	25.1	 																																		
061414	2000	4.0	0.4	3.3	0.5	1.7	1.0	92.8	101.1	25.2	 																																		
061414	2010	3.7	0.5	3.5	0.6	1.7	1.0	93.4	107.4	25.3	 																																		
061414	2020	3.0	0.4	2.7	0.5	0.6	0.6	109.6	121.2	25.4	 																																		
061414	2030	3.0	0.5	2.8	0.5	0.6	0.5	116.3	126.7	25.5	 																																		
061414	2040	3.3	0.7	3.2	0.6	1.0	0.8	129.5	142.2	25.6	 																																		
061414	2050	2.0	0.7	2.1	0.9	0.5	0.4	122.0	121.8	25.7	 																																		
061414	2100	0.8	0.8	0.9	0.7	0.3	0.1	116.0	114.2	25.7	 																																		
061414	2110	0.3	0.1	0.3	0.2	0.3	0.0	111.9	110.4	25.7	 																																		
061414	2120	1.5	0.9	2.0	0.6	0.6	0.5	72.9	81.1	25.8	 																																		
061414	2130	2.0	0.5	2.3	0.4	0.9	0.6	50.1	62.6	25.9	 																																		
061414	2140	2.9	0.6	2.8	0.5	0.7	0.6	20.9	32.4	26.0	 																																		
061414	2150	3.2	0.6	3.0	0.6	0.9	0.8	22.3	29.4	26.1	 																																		
061414	2200	2.3	0.5	2.3	0.5	0.6	0.5	59.9	65.5	26.0	 																																		
061414	2210	2.2	0.8	2.2	0.6	0.7	0.6	66.3	75.9	26.0	 																																		
061414	2220	2.1	0.5	2.2	0.4	0.6	0.5	48.5	54.5	26.0	 																																		
061414	2230	2.1	0.5	2.3	0.4	0.5	0.4	30.7	46.8	26.0	 																																		
061414	2240	2.4	0.4	2.2	0.5	0.6	0.5	39.5	52.8	26.0	 																																		
061414	2250	3.2	0.5	2.9	0.7	1.2	0.9	44.0	56.4	26.0	 																																		
061414	2300	3.9	0.7	3.5	0.6	1.9	0.8	45.7	55.9	26.0	 																																		
061414	2310	4.5	0.5	3.8	0.6	1.8	0.8	50.1	61.2	26.1	 																																		
061414	2320	3.7	0.7	3.1	0.5	1.2	0.8	44.0	52.8	26.1	 																																		
061414	2330	3.4	0.7	3.1	0.6	1.7	0.8	56.8	67.1	26.1	 																																		
061414	2340	3.7	0.6	3.5	0.5	2.2	0.8	55.2	67.1	26.1	 																																		
061414	2350	3.7	0.7	3.4	0.7	1.6	1.1	43.5	54.3	26.1	 																																		
061514	0000	3.6	0.7	3.2	0.7	1.4	0.9	44.8	53.5	26.2	 																																		
061514	0010	3.1	0.5	2.7	0.6	0.9	0.7	46.5	57.5	26.2	 																																		
061514	0020	3.3	0.7	3.0	0.6	1.3	0.9	52.1	63.8	26.3	 																																		
061514	0030	3.7	0.5	3.3	0.7	1.7	0.9	52.9	65.8	26.3	 																																		
061514	0040	3.9	0.5	3.4	0.6	1.7	0.9	58.2	68.9	26.3	 																																		
061514	0050	3.7	0.7	3.3	0.7	1.6	0.9	59.7	70.8	26.3	 																																		
061514	0100	4.0	0.8	3.5	0.7	1.9	0.9	61.9	73.7	26.4	 																																		
061514	0110	3.9	0.9	3.5	0.7	1.9	1.0	48.7	57.8	26.4	 																																		
061514	0120	3.7	0.6	3.1	0.7	1.3	0.9	47.5	57.0	26.4	 																																		
061514	0130	4.2	0.9	3.9	1.0	2.4	1.3	58.1	71.6	26.4	 																																		
061514	0140	5.2	0.8	4.8	0.8	3.5	1.0	56.8	68.0	26.4	 																																		
061514	0150	4.7	0.9	4.2	0.9	3.0	1.2	52.9	63.8	26.5	 																																		
061514	0200	4.5	0.9	4.3	0.9	2.9	1.0	60.5	73.3	26.5	 																																		
061514	0210	4.4	1.0	4.2	0.9	2.5	1.2	64.2	73.5	26.4	 																																		
061514	0220	4.0	0.8	3.9	0.7	2.3	0.9	67.6	78.9	26.4	 																																		
061514	0230	4.9	0.9	4.6	0.7	2.9	1.0	72.1	83.3	26.3	 																																		
061514	0240	4.4	0.9	4.1	0.8	2.7	1.0	70.3	81.4	26.3	 																																		
061514	0250	4.0	0.7	3.6	0.5	2.1	0.9	72.6	83.8	26.3	 																																		
061514	0300	4.9	0.8	4.5	0.8	3.0	1.1	80.1	90.9	26.3	 																																		
061514	0310	5.2	0.7	4.8	0.6	3.1	0.9	91.4	105.3	26.3	 																																		
061514	0320	5.6	0.8	4.9	0.8	2.9	1.0	95.2	108.4	26.3	 																																		
061514	0330	4.4	0.8	4.1	0.7	2.6	0.9	83.6	95.6	26.3	 																																		
061514	0340	4.2	0.7	3.7	0.6	2.4	0.8	73.3	84.6	26.3	 																																		
061514	0350	5.3	0.6	4.7	0.7	3.4	0.9	70.1	81.6	26.3	 																																		
061514	0400	4.7	0.7	4.4	0.7	3.3	0.8	78.5	88.9	26.3	 																																		
061514	0410	4.2	0.6	3.8	0.6	2.2	1.1	78.5	91.7	26.3	 																																		
061514	0420	3.7	0.6	3.6	0.5	2.3	0.8	80.7	90.4	26.3	 																																		
061514	0430	4.3	0.6	3.8	0.6	1.9	1.1	99.9	112.5	26.3	 																																		
061514	0440	4.8	0.6	4.4	0.6	2.9	0.9	96.3	106.4	26.4	 																																		
061514	0450	4.7	0.7	4.0	0.8	2.6	1.0	101.1	113.8	26.5	 																																		
061514	0500	5.0	0.8	4.2	1.0	2.1	1.2	107.3	118.4	26.6	 																																		
061514	0510	4.6	0.7	4.0	0.8	1.8	1.1	102.4	115.0	26.7	 																																		
061514	0520	4.9	0.5	4.7	0.6	3.0	0.9	89.1	101.3	26.9	 																																		
061514	0530	4.1	0.6	3.9	0.7	2.5	1.0	71.9	81.5	27.2	 																																		
061514	0540	4.0	0.4	3.8	0.5	2.7	0.8	82.1	94.6	27.3	 																																		
061514	0550	4.6	0.7	4.4	0.5	2.9	1.0	89.5	100.0	27.3	 																																		
061514	0600	4.9	0.8	4.6	0.8	3.7	0.7	82.9	93.7	27.5	 																																		
061514	0610	4.1	0.6	3.8	0.7	2.4	1.0	71.6	82.1	27.5	 																																		
061514	0620	3.6	0.5	3.6	0.5	2.2	0.8	70.3	80.5	27.6	 																																		
061514	0630	3.3	0.6	3.2	0.6	2.1	1.0	69.7	83.1	27.8	 																																		
061514	0640	2.6	0.6	2.8	0.6	1.7	1.0	80.4	89.8	27.9	 																																		
061514	0650	3.6	0.6	3.4	0.7	2.1	1.0	88.7	99.5	28.0	 																																		
061514	0700	3.9	0.6	3.8	0.7	2.7	0.9	86.6	97.5	28.1	 																																		
061514	0710	4.0	0.4	3.6	0.4	2.5	0.8	94.6	105.2	28.3	 																																		
061514	0720	3.8	0.6	3.7	0.7	2.5	0.9	91.6	101.6	28.6	 																																		
061514	0730	4.1	0.7	3.9	0.8	2.7	1.0	80.3	92.1	28.6	 																																		
061514	0740	4.4	0.7	4.2	0.6	2.9	0.9	82.8	94.6	28.7	 																																		
061514	0750	4.1	0.6	4.1	0.6	3.0	0.8	84.7	96.5	28.8	 																																		
061514	0800	4.3	0.5	4.1	0.6	2.8	0.8	75.2	87.4	28.6	 																																		
061514	0810	5.0	0.7	4.7	0.8	3.3	0.9	70.9	79.2	28.5	 																																		
061514	0820	5.2	0.5	4.9	0.6	3.7	0.8	83.0	95.7	28.5	 																																		
061514	0830	4.5	0.6	4.2	0.7	2.8	0.9	85.9	98.0	28.6	 																																		
061514	0840	5.7	0.5	5.3	0.6	3.9	0.8	75.6	87.2	28.5	 																																		
061514	0850	5.3	0.7	4.8	0.7	3.4	0.9	84.0	94.0	28.6	 																																		
061514	0900	5.7	0.4	5.3	0.5	4.0	0.7	81.0	92.3	28.5	 																																		
061514	0910	5.5	0.5	4.9	0.6	3.6	0.9	82.4	94.0	28.5	 																																		
061514	0920	5.3	0.5	4.8	0.6	3.6	0.7	77.8	88.5	28.5	 																																		
061514	0930	5.5	0.7	4.9	0.7	3.9	0.8	81.1	91.9	28.6	 																																		
061514	0940	5.2	0.4	4.7	0.5	3.3	0.7	84.6	98.3	28.9	 																																		
061514	0950	4.7	0.6	4.2	0.6	2.9	1.0	81.6	94.8	29.0	 																																		
061514	1000	4.9	0.7	4.3	0.7	2.9	1.1	82.8	93.4	29.2	 																																		
061514	1010	4.9	0.5	4.5	0.7	3.0	1.0	87.0	99.8	29.4	 																																		
061514	1020	5.2	0.6	4.8	0.7	3.5	0.8	79.5	88.4	29.5	 																																		
061514	1030	4.9	0.6	4.4	0.8	2.9	1.0	93.9	108.1	29.7	 																																		
061514	1040	4.5	0.7	3.8	0.7	2.4	0.8	80.0	91.1	29.9	 																																		
061514	1050	4.3	0.6	3.9	0.6	2.7	0.9	79.2	90.6	29.8	 																																		
061514	1100	3.7	0.7	3.1	0.8	2.1	1.0	76.0	85.2	30.0	 																																		
061514	1110	3.7	0.5	3.2	0.7	2.0	1.1	63.2	75.1	30.0	 																																		
061514	1120	3.5	0.7	3.2	0.8	1.9	1.0	52.0	56.5	29.7	 																																		
061514	1130	3.6	0.8	3.2	0.8	2.2	1.0	68.1	80.7	29.7	 																																		
061514	1140	4.0	0.5	3.5	0.6	2.2	0.8	53.5	62.9	29.7	 																																		
061514	1150	4.4	0.7	3.9	0.8	2.8	1.0	59.1	70.2	29.8	 																																		
061514	1200	4.5	0.5	4.1	0.6	2.5	1.0	59.0	68.1	29.7	 																																		
061514	1210	4.0	0.5	3.5	0.7	2.2	1.0	78.8	89.8	29.8	 																																		
061514	1220	4.5	0.4	4.2	0.6	3.2	1.0	64.8	75.3	29.7	 																																		
061514	1230	4.3	0.8	3.9	1.0	2.4	1.3	58.2	67.5	29.9	 																																		
061514	1240	4.9	0.5	4.5	0.6	3.3	0.7	64.0	74.0	29.6	 																																		
061514	1250	4.0	0.7	3.6	0.7	2.4	0.9	80.7	90.8	29.7	 																																		
061514	1300	4.7	0.6	4.2	0.6	2.9	0.8	82.5	94.5	29.8	 																																		
061514	1310	4.5	0.4	4.0	0.5	2.7	0.8	71.9	83.8	29.8	 																																		
061514	1320	4.3	0.6	4.1	0.6	3.0	0.8	71.1	81.8	29.7	 																																		
061514	1330	3.7	0.6	3.2	0.8	2.0	1.1	71.7	80.2	29.7	 																																		
061514	1340	3.8	0.5	3.4	0.5	1.7	1.0	82.6	93.2	29.9	 																																		
061514	1350	3.5	0.4	3.3	0.4	1.9	0.8	73.7	83.5	29.7	 																																		
061514	1400	3.4	0.4	3.2	0.6	1.7	0.9	59.8	70.2	29.7	 																																		
061514	1410	3.7	0.4	3.4	0.6	2.1	1.0	62.5	72.4	29.6	 																																		
061514	1420	4.0	0.5	3.6	0.6	2.1	0.8	76.9	88.4	29.5	 																																		
061514	1430	3.8	0.6	3.4	0.6	2.1	0.9	83.6	94.5	29.5	 																																		
061514	1440	4.1	0.8	3.8	0.8	2.7	1.2	79.1	89.9	29.3	 																																		
061514	1450	5.3	0.5	4.7	0.7	3.5	0.7	78.9	89.9	29.2	 																																		
061514	1500	4.3	0.7	3.7	0.7	2.5	0.9	80.1	90.9	29.1	 																																		
061514	1510	4.2	0.6	3.7	0.7	2.4	1.0	65.9	76.3	28.9	 																																		
061514	1520	4.4	0.6	3.9	0.7	2.5	0.9	68.5	79.2	28.8	 																																		
061514	1530	4.1	0.7	3.6	0.7	1.9	1.0	65.5	72.7	28.7	 																																		
061514	1540	3.6	0.5	3.0	0.6	1.6	0.7	73.8	84.8	28.6	 																																		
061514	1550	3.6	0.4	3.1	0.5	1.5	0.9	74.7	85.2	28.5	 																																		
