Date	Time	50mWS	50mSD	30mWS	30mSD	10mWS	10mSD	50mDIR	30mDIR	TEMP
031013	0330	2.5	0.2	1.5	0.2	0.3	0.0	207.5	181.0	17.6
031013	0340	2.2	0.2	1.4	0.2	0.3	0.0	207.6	181.0	17.5
031013	0350	2.3	0.3	1.0	0.5	0.3	0.0	207.6	180.9	17.3
031013	0400	2.2	0.3	1.0	0.6	0.3	0.0	207.6	180.9	17.3
031013	0410	2.2	0.3	1.0	0.6	0.3	0.0	207.6	180.9	17.4
031013	0420	1.8	0.3	0.7	0.4	0.3	0.0	207.6	180.9	17.3
031013	0430	1.7	0.3	0.8	0.5	0.3	0.0	207.6	180.9	17.1
031013	0440	1.7	0.3	1.0	0.5	0.3	0.0	207.6	180.9	17.0
031013	0450	0.9	0.6	1.2	0.2	0.4	0.2	207.6	180.8	17.1
031013	0500	0.4	0.2	1.0	0.4	0.3	0.0	207.6	180.8	17.2
031013	0510	0.3	0.0	0.6	0.4	0.3	0.0	207.6	180.8	17.1
031013	0520	0.3	0.0	0.4	0.3	0.3	0.0	207.6	180.8	16.9
031013	0530	0.3	0.0	1.0	0.3	0.3	0.0	207.6	180.8	16.8
031013	0540	0.3	0.0	0.4	0.2	0.3	0.0	207.6	180.8	16.6
031013	0550	0.3	0.0	0.6	0.4	0.3	0.0	207.6	180.8	16.3
031013	0600	0.3	0.0	1.0	0.3	0.3	0.0	207.6	180.8	16.1
031013	0610	0.5	0.3	1.9	0.3	0.6	0.3	207.6	180.7	16.5
031013	0620	1.3	0.3	2.4	0.2	1.0	0.4	207.6	180.5	16.7
031013	0630	1.5	0.2	2.5	0.2	1.1	0.3	207.5	180.3	16.8
031013	0640	1.4	0.2	2.0	0.4	0.5	0.3	207.5	180.4	16.9
031013	0650	2.3	0.4	2.5	0.4	0.8	0.5	187.0	180.4	16.8
031013	0700	2.6	0.2	2.5	0.2	0.9	0.4	66.3	179.8	16.8
031013	0710	3.0	0.2	2.8	0.3	1.6	0.4	64.6	179.1	16.8
031013	0720	2.6	0.3	2.4	0.4	0.9	0.6	61.2	179.0	16.9
031013	0730	2.8	0.3	2.4	0.4	0.4	0.2	62.8	179.1	16.9
031013	0740	1.7	0.4	2.0	0.4	0.9	0.5	64.7	179.1	16.9
031013	0750	1.6	0.3	2.1	0.2	0.4	0.1	64.7	179.1	17.1
031013	0800	1.7	0.2	1.9	0.2	0.5	0.3	64.7	179.1	17.4
031013	0810	2.0	0.2	1.8	0.2	0.9	0.4	64.7	179.1	17.6
031013	0820	1.9	0.2	1.9	0.2	0.6	0.4	64.7	179.1	17.9
031013	0830	1.6	0.2	1.6	0.2	0.5	0.3	63.9	179.1	18.4
031013	0840	2.5	0.3	2.3	0.3	1.6	0.4	63.6	179.0	18.7
031013	0850	2.8	0.3	2.4	0.3	1.8	0.4	65.1	178.9	18.9
031013	0900	2.3	0.3	2.1	0.4	1.8	0.4	81.3	178.9	19.2
031013	0910	2.7	0.2	2.4	0.4	2.0	0.4	88.8	178.9	19.7
031013	0920	2.5	0.3	2.4	0.3	2.0	0.4	78.3	178.9	20.0
031013	0930	1.9	0.4	1.9	0.4	1.4	0.6	83.5	179.0	20.5
031013	0940	2.1	0.4	2.1	0.3	1.8	0.5	100.8	179.0	21.0
031013	0950	1.8	0.4	1.6	0.6	1.2	0.6	97.8	179.0	21.4
031013	1000	1.9	0.4	1.9	0.3	1.7	0.4	90.1	178.9	21.9
031013	1010	1.7	0.4	1.7	0.4	1.4	0.6	97.7	178.9	22.4
031013	1020	2.1	0.3	2.0	0.3	1.8	0.4	94.0	178.9	23.0
031013	1030	2.1	0.4	2.1	0.4	1.6	0.5	89.6	178.8	23.4
031013	1040	2.7	0.4	2.6	0.4	2.2	0.5	86.7	178.7	23.9
031013	1050	2.1	0.5	2.0	0.4	1.7	0.5	85.3	178.7	24.3
031013	1100	2.6	0.3	2.5	0.4	2.1	0.6	85.0	178.4	24.7
031013	1110	2.2	0.5	2.3	0.4	1.9	0.5	91.7	178.4	25.1
031013	1120	2.2	0.5	2.1	0.5	1.6	0.7	89.8	178.4	25.5
031013	1130	2.4	0.5	2.1	0.5	1.7	0.7	110.2	177.3	26.0
031013	1140	2.4	0.4	2.1	0.5	1.7	0.6	114.5	177.1	26.5
031013	1150	2.8	0.4	2.7	0.5	2.0	0.6	125.9	176.9	26.7
031013	1200	2.6	0.6	2.2	0.6	1.5	0.7	119.5	129.4	27.2
031013	1210	2.1	0.5	2.2	0.7	1.7	0.7	112.9	121.2	27.2
